Year,team,conference,total.games,total.wins,total.losses,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,sacks,tacklesForLoss,division,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2010,Northwestern,Big Ten,13,7,6,283.0,5.0,11.0,13.0,7.0,13.0,3.0,244.0,10.0,1.0,1149.0,51.0,3276.0,385.0,263.0,15.0,17.0,82.0,736.0,14778.0,0.0,167.0,27.0,557.0,22.0,2027.0,90.0,192.0,5084.0,23.0,,,,0,8,3,5,0,6,3,3,0,6,4,2,0
2010,Notre Dame,FBS Independents,13,8,5,259.0,5.0,11.0,8.0,7.0,13.0,1.0,131.0,16.0,0.0,1038.0,49.0,3402.0,481.0,285.0,18.0,28.0,58.0,531.0,13826.0,1.0,91.0,49.0,414.0,11.0,1646.0,69.0,179.0,4936.0,24.0,,,,0,0,0,0,0,7,4,3,0,3,2,1,0
2010,Ohio,Mid-American,13,8,5,221.0,13.0,19.0,12.0,8.0,13.0,1.0,136.0,20.0,0.0,1130.0,53.0,2270.0,272.0,159.0,16.0,20.0,73.0,628.0,14338.0,0.0,273.0,35.0,496.0,25.0,2125.0,50.0,145.0,4235.0,32.0,,,East,0,8,6,2,0,6,5,1,0,6,3,3,0
2010,Ohio State,Big Ten,13,12,1,289.0,8.0,10.0,2.0,11.0,13.0,3.0,311.0,13.0,1.0,1055.0,40.0,3104.0,349.0,228.0,19.0,30.0,62.0,580.0,15346.0,1.0,289.0,45.0,547.0,27.0,2861.0,80.0,171.0,5832.0,15.0,,,,0,8,7,1,0,8,8,0,0,4,3,1,0
2010,Oklahoma,Big 12,14,12,2,371.0,14.0,27.0,6.0,13.0,14.0,3.0,223.0,12.0,0.0,935.0,42.0,5001.0,633.0,414.0,19.0,38.0,72.0,592.0,15990.0,0.0,323.0,65.0,578.0,23.0,1932.0,109.0,246.0,6739.0,18.0,,,South,0,9,7,2,0,6,6,0,0,5,3,2,0
2010,Oklahoma State,Big 12,13,11,2,336.0,7.0,15.0,8.0,15.0,13.0,3.0,324.0,14.0,2.0,1261.0,56.0,4615.0,532.0,357.0,19.0,36.0,88.0,825.0,13204.0,3.0,273.0,46.0,450.0,26.0,2267.0,76.0,176.0,6763.0,22.0,,,South,0,8,6,2,0,7,5,2,0,5,5,0,0
2010,Ole Miss,SEC,12,4,8,224.0,16.0,27.0,10.0,12.0,12.0,0.0,63.0,14.0,0.0,1338.0,63.0,2382.0,330.0,185.0,6.0,17.0,68.0,613.0,13447.0,1.0,240.0,35.0,496.0,28.0,2491.0,60.0,175.0,4798.0,24.0,,,West,0,8,1,7,0,7,3,4,0,5,1,4,0
2010,Oregon,Pac-10,13,12,1,344.0,22.0,34.0,15.0,16.0,13.0,2.0,231.0,9.0,0.0,984.0,46.0,3235.0,395.0,248.0,21.0,31.0,93.0,798.0,13250.0,5.0,679.0,53.0,630.0,42.0,3717.0,83.0,185.0,6895.0,24.0,,,,0,10,10,0,0,6,6,0,0,6,6,0,0
2010,Oregon State,Pac-10,12,5,7,222.0,4.0,13.0,4.0,10.0,12.0,1.0,95.0,12.0,0.0,1372.0,52.0,2718.0,375.0,221.0,10.0,19.0,72.0,669.0,12230.0,1.0,266.0,36.0,384.0,18.0,1435.0,56.0,153.0,3918.0,16.0,,,,0,10,4,6,0,6,4,2,0,5,1,4,0
2010,Penn State,Big Ten,13,7,6,250.0,8.0,17.0,4.0,7.0,13.0,0.0,108.0,17.0,1.0,1224.0,58.0,3102.0,425.0,236.0,10.0,19.0,52.0,402.0,14619.0,1.0,272.0,50.0,448.0,16.0,1853.0,79.0,189.0,4839.0,21.0,,,,0,8,4,4,0,7,5,2,0,4,1,3,0
2010,Pittsburgh,Big East,13,8,5,239.0,8.0,18.0,11.0,9.0,13.0,1.0,126.0,11.0,0.0,1040.0,51.0,2790.0,360.0,230.0,13.0,16.0,87.0,712.0,16027.0,0.0,344.0,39.0,470.0,24.0,2154.0,74.0,175.0,4770.0,22.0,,,,0,7,5,2,0,6,4,2,0,6,3,3,0
2010,Purdue,Big Ten,12,4,8,190.0,12.0,22.0,10.0,11.0,12.0,2.0,212.0,17.0,0.0,1087.0,56.0,1913.0,354.0,197.0,10.0,13.0,77.0,684.0,12646.0,0.0,137.0,36.0,442.0,12.0,1930.0,58.0,180.0,3739.0,27.0,,,,0,8,2,6,0,7,3,4,0,5,1,4,0
2010,Rice,Conference USA,12,4,8,237.0,13.0,18.0,9.0,8.0,12.0,0.0,53.0,12.0,0.0,1723.0,78.0,2820.0,360.0,218.0,6.0,20.0,62.0,529.0,13625.0,0.0,208.0,28.0,494.0,24.0,1913.0,84.0,185.0,4504.0,21.0,,,West,0,8,3,5,0,6,3,3,0,5,1,4,0
2010,Rutgers,Big East,12,4,8,186.0,8.0,18.0,5.0,14.0,12.0,0.0,91.0,10.0,0.0,1280.0,56.0,2734.0,324.0,176.0,8.0,16.0,84.0,605.0,13558.0,3.0,211.0,40.0,445.0,11.0,1211.0,54.0,173.0,3539.0,15.0,,,,0,7,1,6,0,7,3,4,0,5,1,4,0
2010,SMU,Conference USA,14,7,7,290.0,14.0,22.0,13.0,5.0,14.0,1.0,99.0,14.0,0.0,1238.0,57.0,4044.0,516.0,304.0,10.0,31.0,75.0,706.0,16554.0,0.0,136.0,42.0,404.0,14.0,1943.0,80.0,182.0,5804.0,27.0,,,West,0,9,6,3,0,7,4,3,0,7,3,4,0
2010,San Diego State,Mountain West,13,9,4,264.0,7.0,12.0,7.0,6.0,13.0,0.0,106.0,14.0,0.0,851.0,44.0,3921.0,426.0,244.0,10.0,28.0,77.0,672.0,13613.0,0.0,169.0,49.0,439.0,29.0,2097.0,80.0,173.0,5937.0,21.0,,,,0,8,5,3,0,7,6,1,0,6,3,3,0
2010,San José State,Western Athletic,13,1,12,204.0,7.0,13.0,8.0,8.0,13.0,0.0,141.0,18.0,0.0,1480.0,72.0,3309.0,437.0,254.0,9.0,17.0,84.0,658.0,13512.0,0.0,75.0,27.0,352.0,7.0,1021.0,45.0,173.0,4096.0,26.0,,,,0,8,0,8,0,6,1,5,0,7,0,7,0
2010,South Carolina,SEC,14,9,5,289.0,3.0,6.0,9.0,16.0,14.0,5.0,252.0,17.0,0.0,1103.0,55.0,3498.0,389.0,252.0,10.0,23.0,73.0,568.0,16155.0,0.0,63.0,33.0,522.0,26.0,2161.0,89.0,181.0,5499.0,26.0,,,East,0,9,5,4,0,7,6,1,0,5,3,2,0
2010,South Florida,Big East,13,8,5,214.0,4.0,8.0,6.0,5.0,13.0,1.0,219.0,16.0,2.0,1102.0,49.0,2308.0,323.0,185.0,15.0,13.0,74.0,599.0,13730.0,2.0,312.0,43.0,487.0,19.0,1883.0,51.0,162.0,4022.0,22.0,,,,0,7,3,4,0,7,4,3,0,5,3,2,0
2010,Southern Mississippi,Conference USA,13,8,5,316.0,8.0,15.0,10.0,10.0,13.0,2.0,118.0,8.0,1.0,1324.0,57.0,3400.0,471.0,294.0,16.0,24.0,98.0,905.0,15114.0,1.0,217.0,49.0,559.0,28.0,2611.0,105.0,215.0,5894.0,18.0,,,East,0,8,5,3,0,6,4,2,0,6,4,2,0
2010,Stanford,Pac-10,13,12,1,316.0,11.0,16.0,9.0,12.0,13.0,1.0,153.0,8.0,0.0,936.0,44.0,3411.0,379.0,266.0,18.0,32.0,65.0,581.0,16433.0,0.0,261.0,41.0,535.0,34.0,2779.0,99.0,172.0,6142.0,17.0,,,,0,9,8,1,0,6,6,0,0,6,5,1,0
2010,Syracuse,Big East,13,8,5,224.0,3.0,10.0,13.0,8.0,13.0,0.0,211.0,8.0,0.0,1079.0,49.0,2615.0,364.0,205.0,9.0,19.0,93.0,771.0,13517.0,0.0,294.0,46.0,448.0,14.0,1822.0,67.0,174.0,4197.0,21.0,,,,0,7,4,3,0,6,2,4,0,6,5,1,0
2010,TCU,Mountain West,13,13,0,326.0,9.0,13.0,7.0,10.0,13.0,3.0,164.0,6.0,0.0,803.0,31.0,3047.0,331.0,218.0,12.0,29.0,68.0,542.0,15849.0,0.0,533.0,63.0,600.0,41.0,3216.0,85.0,159.0,6199.0,13.0,,,,0,10,10,0,0,6,6,0,0,5,5,0,0
2010,Temple,Mid-American,12,8,4,201.0,2.0,9.0,13.0,11.0,12.0,0.0,112.0,13.0,0.0,867.0,40.0,2354.0,297.0,169.0,10.0,15.0,71.0,553.0,13226.0,0.0,201.0,46.0,430.0,20.0,1803.0,52.0,147.0,4009.0,26.0,,,East,0,8,5,3,0,6,5,1,0,6,3,3,0
2010,Tennessee,SEC,13,6,7,230.0,7.0,17.0,9.0,10.0,13.0,4.0,294.0,15.0,0.0,1133.0,53.0,3597.0,419.0,238.0,18.0,26.0,76.0,573.0,14623.0,0.0,73.0,34.0,408.0,14.0,1420.0,69.0,189.0,4729.0,24.0,,,East,0,8,3,5,0,7,4,3,0,5,2,3,0
2010,Texas,Big 12,12,5,7,241.0,10.0,17.0,13.0,10.0,12.0,1.0,151.0,17.0,0.0,720.0,39.0,2917.0,445.0,262.0,8.0,10.0,75.0,664.0,14317.0,0.0,302.0,36.0,433.0,19.0,1806.0,77.0,192.0,4590.0,30.0,,,South,0,8,2,6,0,7,2,5,0,3,2,1,0
2010,Texas A&M,Big 12,13,9,4,309.0,10.0,20.0,15.0,9.0,13.0,1.0,209.0,15.0,2.0,1206.0,51.0,3873.0,515.0,311.0,16.0,28.0,101.0,812.0,15168.0,1.0,247.0,49.0,519.0,19.0,2145.0,84.0,201.0,5744.0,30.0,,,South,0,8,6,2,0,7,6,1,0,4,3,1,0
2010,Texas Tech,Big 12,13,8,5,323.0,11.0,25.0,16.0,8.0,13.0,1.0,250.0,11.0,0.0,1319.0,60.0,4335.0,617.0,406.0,15.0,39.0,77.0,776.0,13617.0,0.0,119.0,34.0,437.0,17.0,1837.0,93.0,210.0,5983.0,27.0,,,South,0,8,3,5,0,6,4,2,0,5,2,3,0
2010,Toledo,Mid-American,13,8,5,231.0,7.0,19.0,9.0,14.0,13.0,1.0,226.0,14.0,3.0,1471.0,59.0,2737.0,365.0,228.0,20.0,23.0,102.0,834.0,15078.0,0.0,99.0,39.0,495.0,22.0,2176.0,75.0,188.0,4750.0,23.0,,,West,0,8,7,1,0,6,4,2,0,6,4,2,0
2010,Troy,Sun Belt,13,8,5,303.0,2.0,13.0,15.0,16.0,13.0,0.0,128.0,15.0,1.0,957.0,54.0,4025.0,528.0,340.0,14.0,33.0,110.0,945.0,13818.0,1.0,309.0,41.0,469.0,21.0,2036.0,86.0,199.0,5895.0,30.0,,,,0,8,6,2,0,5,4,1,0,7,3,4,0
2010,Tulane,Conference USA,12,4,8,256.0,7.0,15.0,13.0,13.0,12.0,0.0,102.0,12.0,0.0,1309.0,71.0,3144.0,465.0,268.0,10.0,19.0,61.0,438.0,14158.0,0.0,97.0,38.0,434.0,17.0,1530.0,71.0,183.0,4479.0,25.0,,,West,0,8,2,6,0,7,2,5,0,5,2,3,0
2010,Tulsa,Conference USA,13,10,3,332.0,7.0,13.0,8.0,13.0,13.0,4.0,444.0,11.0,1.0,1097.0,50.0,3917.0,469.0,280.0,24.0,32.0,57.0,544.0,14514.0,1.0,296.0,29.0,537.0,32.0,2820.0,87.0,181.0,6573.0,19.0,,,West,0,8,6,2,0,6,6,0,0,6,3,3,0
2010,UAB,Conference USA,12,4,8,256.0,13.0,28.0,10.0,9.0,12.0,0.0,184.0,14.0,0.0,1339.0,65.0,3284.0,465.0,254.0,9.0,28.0,63.0,610.0,12987.0,0.0,83.0,39.0,417.0,14.0,1870.0,78.0,186.0,5074.0,24.0,,,East,0,8,3,5,0,6,3,3,0,6,1,5,0
2010,UCF,Conference USA,14,11,3,290.0,10.0,15.0,7.0,7.0,14.0,5.0,351.0,11.0,2.0,1250.0,44.0,2728.0,296.0,191.0,17.0,16.0,71.0,566.0,17456.0,0.0,394.0,47.0,602.0,36.0,2626.0,90.0,177.0,5236.0,18.0,,,East,0,9,8,1,0,7,5,2,0,6,5,1,0
2010,UCLA,Pac-10,12,4,8,221.0,6.0,16.0,15.0,11.0,12.0,0.0,132.0,14.0,0.0,1121.0,53.0,1881.0,318.0,162.0,7.0,9.0,80.0,725.0,13101.0,0.0,121.0,33.0,484.0,20.0,2107.0,59.0,167.0,3800.0,29.0,,,,0,9,2,7,0,6,3,3,0,6,1,5,0
2010,UNLV,Mountain West,13,2,11,205.0,10.0,27.0,7.0,11.0,13.0,1.0,67.0,13.0,0.0,1719.0,75.0,2458.0,352.0,191.0,7.0,18.0,75.0,699.0,14608.0,1.0,88.0,28.0,453.0,9.0,1343.0,61.0,179.0,3565.0,20.0,,,,0,9,2,7,0,6,2,4,0,7,0,7,0
2010,USC,Pac-10,13,8,5,301.0,18.0,32.0,9.0,11.0,13.0,2.0,152.0,13.0,1.0,1248.0,51.0,3256.0,453.0,279.0,15.0,28.0,90.0,766.0,15695.0,1.0,364.0,34.0,477.0,20.0,2461.0,77.0,178.0,5609.0,22.0,,,,0,10,6,4,0,6,3,3,0,7,5,2,0
2010,UTEP,Conference USA,13,6,7,262.0,6.0,15.0,7.0,5.0,13.0,0.0,203.0,14.0,2.0,1538.0,62.0,3064.0,432.0,228.0,11.0,23.0,77.0,668.0,13935.0,0.0,321.0,30.0,412.0,18.0,1782.0,84.0,178.0,4685.0,21.0,,,West,0,8,3,5,0,6,5,1,0,6,1,5,0
2010,Utah,Mountain West,13,10,3,243.0,11.0,17.0,14.0,13.0,13.0,1.0,194.0,12.0,1.0,1100.0,46.0,3148.0,398.0,248.0,12.0,24.0,76.0,665.0,13988.0,3.0,616.0,40.0,428.0,27.0,1988.0,74.0,175.0,5057.0,26.0,,,,0,8,7,1,0,6,5,1,0,6,5,1,0
2010,Utah State,Western Athletic,12,4,8,230.0,8.0,14.0,7.0,3.0,12.0,0.0,13.0,14.0,1.0,1561.0,62.0,2324.0,324.0,172.0,13.0,8.0,78.0,696.0,12823.0,0.0,72.0,27.0,528.0,24.0,2024.0,74.0,186.0,4168.0,21.0,,,,0,8,2,6,0,6,3,3,0,6,1,5,0
2010,Vanderbilt,SEC,12,2,10,180.0,4.0,19.0,9.0,6.0,12.0,1.0,67.0,11.0,0.0,1369.0,65.0,2159.0,360.0,169.0,9.0,11.0,65.0,526.0,12524.0,1.0,181.0,46.0,421.0,13.0,1666.0,46.0,172.0,3579.0,20.0,,,East,0,8,1,7,0,7,1,6,0,5,1,4,0
2010,Virginia,ACC,12,4,8,256.0,16.0,28.0,6.0,5.0,12.0,0.0,165.0,17.0,2.0,1107.0,51.0,3333.0,443.0,262.0,11.0,20.0,97.0,865.0,13436.0,0.0,133.0,30.0,419.0,17.0,1672.0,64.0,172.0,4858.0,23.0,,,Coastal,0,8,1,7,0,7,4,3,0,5,0,5,0
2010,Virginia Tech,ACC,14,11,3,290.0,5.0,12.0,8.0,9.0,14.0,2.0,364.0,5.0,2.0,1136.0,50.0,3071.0,343.0,200.0,23.0,24.0,67.0,602.0,16481.0,1.0,261.0,43.0,570.0,30.0,2782.0,80.0,180.0,5632.0,13.0,,,Coastal,0,9,9,0,0,7,6,1,0,4,4,0,0
2010,Wake Forest,ACC,12,3,9,190.0,10.0,15.0,7.0,6.0,12.0,1.0,113.0,10.0,0.0,1420.0,69.0,1927.0,302.0,166.0,11.0,9.0,59.0,544.0,12553.0,0.0,133.0,20.0,459.0,23.0,1902.0,61.0,179.0,3628.0,17.0,,,Atlantic,0,8,1,7,0,6,2,4,0,6,1,5,0
2010,Washington,Pac-10,13,7,6,240.0,10.0,24.0,8.0,7.0,13.0,1.0,51.0,9.0,0.0,1148.0,56.0,2619.0,376.0,205.0,12.0,19.0,80.0,706.0,14560.0,0.0,128.0,39.0,481.0,15.0,2240.0,59.0,184.0,4715.0,17.0,,,,0,10,5,5,0,6,3,3,0,6,3,3,0
2010,Washington State,Pac-10,12,2,10,211.0,7.0,21.0,11.0,11.0,12.0,0.0,92.0,12.0,0.0,983.0,46.0,3147.0,384.0,227.0,11.0,19.0,76.0,714.0,13042.0,0.0,113.0,29.0,417.0,11.0,1092.0,70.0,179.0,3962.0,23.0,,,,0,9,1,8,0,6,1,5,0,6,1,5,0
2010,West Virginia,Big East,13,9,4,258.0,8.0,15.0,20.0,11.0,13.0,0.0,199.0,8.0,0.0,805.0,42.0,2992.0,382.0,245.0,12.0,24.0,62.0,530.0,14490.0,0.0,185.0,46.0,526.0,18.0,2076.0,89.0,199.0,4845.0,28.0,,,,0,7,5,2,0,7,6,1,0,5,3,2,0
2010,Western Kentucky,Sun Belt,12,2,10,215.0,11.0,20.0,8.0,10.0,12.0,1.0,109.0,6.0,1.0,1306.0,61.0,1888.0,295.0,151.0,8.0,11.0,73.0,555.0,14318.0,1.0,130.0,28.0,500.0,21.0,2106.0,72.0,184.0,3828.0,14.0,,,,0,8,2,6,0,5,0,5,0,7,2,5,0
2010,Western Michigan,Mid-American,12,6,6,249.0,17.0,30.0,15.0,15.0,12.0,2.0,111.0,12.0,1.0,1038.0,47.0,3609.0,475.0,298.0,15.0,30.0,69.0,614.0,12563.0,0.0,144.0,42.0,385.0,18.0,1511.0,73.0,183.0,4940.0,27.0,,,West,0,8,5,3,0,6,3,3,0,6,3,3,0
2010,Wisconsin,Big Ten,13,11,2,310.0,7.0,10.0,3.0,9.0,13.0,3.0,250.0,6.0,1.0,1208.0,54.0,2688.0,276.0,202.0,14.0,17.0,41.0,399.0,15518.0,0.0,202.0,39.0,584.0,48.0,3194.0,73.0,145.0,5787.0,9.0,,,,0,11,9,2,0,7,7,0,0,5,4,1,0
2010,Wyoming,Mountain West,12,3,9,174.0,7.0,17.0,9.0,5.0,12.0,1.0,144.0,9.0,0.0,1016.0,47.0,2223.0,289.0,174.0,9.0,12.0,65.0,561.0,12745.0,0.0,46.0,30.0,402.0,17.0,1434.0,45.0,146.0,3426.0,18.0,,,,0,8,1,7,0,6,2,4,0,6,1,5,0
2011,Air Force,Mountain West,13,7,6,301.0,26.0,32.0,18.0,14.0,13.0,0.0,67.0,8.0,0.0,938.0,44.0,1885.0,204.0,123.0,12.0,16.0,61.0,562.0,14019.0,0.0,140.0,33.0,723.0,43.0,4092.0,85.0,181.0,5913.0,26.0,,,,0,7,3,4,0,7,4,3,0,5,3,2,0
2011,Akron,Mid-American,12,1,11,189.0,13.0,24.0,13.0,11.0,12.0,0.0,0.0,11.0,0.0,1091.0,63.0,2182.0,376.0,171.0,2.0,12.0,63.0,523.0,12485.0,0.0,47.0,24.0,413.0,7.0,1373.0,50.0,180.0,3333.0,24.0,,,East,0,8,0,8,0,6,1,5,0,6,0,6,0
2011,Alabama,SEC,13,12,1,281.0,9.0,13.0,4.0,7.0,13.0,3.0,218.0,8.0,0.0,530.0,23.0,2894.0,357.0,237.0,13.0,16.0,49.0,369.0,16073.0,1.0,507.0,62.0,508.0,34.0,2788.0,78.0,168.0,5585.0,12.0,,,West,0,9,8,1,0,7,6,1,0,5,5,0,0
2011,Arizona,Pac-12,12,4,8,308.0,14.0,26.0,6.0,5.0,12.0,3.0,234.0,15.0,0.0,1199.0,60.0,4633.0,577.0,398.0,11.0,29.0,95.0,786.0,12734.0,0.0,66.0,25.0,331.0,17.0,1134.0,71.0,164.0,5583.0,21.0,,,South,0,9,2,7,0,6,3,3,0,6,1,5,0
2011,Arizona State,Pac-12,13,6,7,308.0,10.0,20.0,10.0,16.0,13.0,1.0,223.0,13.0,3.0,1658.0,67.0,4274.0,527.0,333.0,15.0,27.0,104.0,1037.0,13457.0,1.0,276.0,29.0,423.0,23.0,1678.0,69.0,178.0,5795.0,23.0,,,South,0,9,4,5,0,7,5,2,0,5,1,4,0
2011,Arkansas,SEC,13,11,2,277.0,11.0,16.0,15.0,9.0,13.0,0.0,215.0,7.0,2.0,974.0,42.0,4095.0,471.0,299.0,12.0,26.0,80.0,593.0,13626.0,4.0,420.0,51.0,412.0,25.0,1786.0,78.0,184.0,5695.0,22.0,,,West,0,8,6,2,0,7,7,0,0,4,2,2,0
2011,Arkansas State,Sun Belt,13,10,3,277.0,16.0,26.0,11.0,8.0,13.0,1.0,214.0,15.0,0.0,817.0,40.0,3634.0,463.0,301.0,17.0,18.0,83.0,706.0,14070.0,1.0,204.0,50.0,475.0,24.0,1872.0,78.0,187.0,5333.0,26.0,,,,0,8,8,0,0,6,6,0,0,6,4,2,0
2011,Army,FBS Independents,12,3,9,254.0,18.0,34.0,30.0,8.0,12.0,1.0,151.0,4.0,0.0,1027.0,55.0,673.0,97.0,37.0,8.0,5.0,49.0,436.0,15080.0,0.0,55.0,24.0,740.0,35.0,4158.0,72.0,158.0,4763.0,34.0,,,,0,0,0,0,0,4,3,1,0,6,0,6,0
2011,Auburn,SEC,13,8,5,227.0,6.0,12.0,8.0,12.0,13.0,2.0,180.0,13.0,2.0,1356.0,56.0,2219.0,292.0,164.0,11.0,17.0,75.0,676.0,13288.0,0.0,155.0,39.0,536.0,20.0,2370.0,61.0,171.0,4392.0,21.0,,,West,0,8,4,4,0,7,6,1,0,5,1,4,0
2011,BYU,FBS Independents,13,10,3,306.0,7.0,14.0,12.0,12.0,13.0,1.0,210.0,15.0,1.0,1071.0,47.0,3302.0,464.0,262.0,13.0,28.0,75.0,653.0,14906.0,1.0,275.0,42.0,494.0,16.0,2084.0,98.0,191.0,5274.0,27.0,,,,0,0,0,0,0,7,6,1,0,4,3,1,0
2011,Ball State,Mid-American,12,6,6,227.0,8.0,13.0,6.0,7.0,12.0,0.0,103.0,9.0,0.0,1108.0,51.0,2624.0,407.0,256.0,10.0,17.0,52.0,416.0,11840.0,0.0,87.0,28.0,377.0,15.0,1583.0,66.0,162.0,4158.0,15.0,,,West,0,8,4,4,0,5,3,2,0,6,2,4,0
2011,Baylor,Big 12,13,10,3,378.0,19.0,27.0,22.0,12.0,13.0,2.0,344.0,6.0,0.0,1239.0,63.0,4742.0,424.0,307.0,16.0,40.0,92.0,837.0,13435.0,0.0,136.0,23.0,576.0,37.0,3063.0,73.0,161.0,7632.0,28.0,,,,0,9,6,3,0,7,7,0,0,4,1,3,0
2011,Boise State,Mountain West,13,12,1,334.0,15.0,24.0,9.0,12.0,13.0,1.0,161.0,10.0,1.0,724.0,31.0,4070.0,477.0,352.0,15.0,45.0,69.0,614.0,15311.0,0.0,404.0,53.0,492.0,31.0,2235.0,88.0,172.0,6257.0,19.0,,,,0,7,6,1,0,6,5,1,0,6,6,0,0
2011,Boston College,ACC,12,4,8,191.0,9.0,17.0,10.0,1.0,12.0,1.0,128.0,10.0,0.0,921.0,46.0,2145.0,324.0,173.0,13.0,12.0,50.0,411.0,13408.0,0.0,78.0,37.0,437.0,12.0,1571.0,62.0,166.0,3585.0,20.0,,,Atlantic,0,8,3,5,0,6,2,4,0,6,2,4,0
2011,Bowling Green,Mid-American,12,5,7,234.0,8.0,25.0,14.0,8.0,12.0,0.0,85.0,14.0,1.0,1271.0,59.0,3285.0,428.0,254.0,6.0,28.0,57.0,490.0,13575.0,0.0,116.0,33.0,402.0,13.0,1475.0,59.0,164.0,4614.0,28.0,,,East,0,8,3,5,0,6,2,4,0,6,3,3,0
2011,Buffalo,Mid-American,12,3,9,238.0,14.0,27.0,6.0,5.0,12.0,1.0,107.0,9.0,0.0,1117.0,57.0,2673.0,422.0,236.0,6.0,12.0,67.0,627.0,13413.0,0.0,102.0,30.0,436.0,21.0,1860.0,63.0,185.0,4382.0,15.0,,,East,0,8,2,6,0,6,3,3,0,6,0,6,0
2011,California,Pac-12,13,7,6,279.0,8.0,23.0,13.0,12.0,13.0,1.0,210.0,12.0,1.0,1022.0,51.0,3411.0,440.0,246.0,12.0,17.0,98.0,941.0,15096.0,0.0,116.0,38.0,484.0,25.0,2013.0,73.0,179.0,5219.0,25.0,,,North,0,10,5,5,0,6,5,1,0,6,2,4,0
2011,Central Michigan,Mid-American,12,3,9,236.0,6.0,15.0,5.0,3.0,12.0,0.0,52.0,18.0,0.0,1269.0,63.0,3399.0,458.0,258.0,8.0,25.0,57.0,565.0,12720.0,0.0,101.0,38.0,333.0,7.0,1389.0,57.0,161.0,4679.0,23.0,,,West,0,8,2,6,0,5,2,3,0,7,1,6,0
2011,Cincinnati,Big East,13,10,3,255.0,6.0,13.0,7.0,14.0,13.0,3.0,244.0,14.0,1.0,1181.0,49.0,2851.0,392.0,223.0,16.0,20.0,67.0,607.0,13539.0,0.0,187.0,47.0,500.0,28.0,2321.0,69.0,183.0,5014.0,21.0,,,,0,7,5,2,0,6,5,1,0,6,4,2,0
2011,Clemson,ACC,14,10,4,314.0,9.0,19.0,13.0,9.0,14.0,1.0,270.0,12.0,1.0,1405.0,63.0,4181.0,525.0,311.0,14.0,33.0,62.0,562.0,14547.0,0.0,90.0,40.0,530.0,22.0,2219.0,94.0,217.0,6171.0,25.0,,,Atlantic,0,9,7,2,0,7,7,0,0,5,2,3,0
2011,Colorado,Pac-12,13,3,10,241.0,8.0,17.0,10.0,8.0,13.0,0.0,85.0,11.0,0.0,1281.0,69.0,3305.0,450.0,250.0,7.0,21.0,103.0,866.0,15507.0,0.0,56.0,30.0,401.0,10.0,1413.0,68.0,189.0,4502.0,21.0,,,South,0,10,2,8,0,5,1,4,0,7,1,6,0
2011,Colorado State,Mountain West,12,3,9,219.0,11.0,26.0,12.0,14.0,12.0,2.0,132.0,14.0,0.0,1251.0,52.0,2435.0,344.0,208.0,8.0,12.0,82.0,719.0,13854.0,0.0,248.0,27.0,452.0,17.0,2002.0,56.0,164.0,4217.0,26.0,,,,0,7,1,6,0,6,1,5,0,5,2,3,0
2011,Connecticut,Big East,12,5,7,207.0,4.0,10.0,14.0,12.0,12.0,1.0,168.0,9.0,0.0,1039.0,43.0,2594.0,359.0,182.0,18.0,14.0,63.0,502.0,13565.0,1.0,132.0,40.0,466.0,13.0,1422.0,49.0,172.0,3758.0,23.0,,,,0,7,3,4,0,7,4,3,0,5,1,4,0
2011,Duke,ACC,12,3,9,235.0,22.0,36.0,9.0,6.0,12.0,1.0,158.0,12.0,0.0,1286.0,63.0,3412.0,493.0,315.0,6.0,15.0,55.0,467.0,13477.0,0.0,226.0,39.0,365.0,19.0,1129.0,76.0,189.0,4395.0,21.0,,,Coastal,0,8,1,7,0,7,1,6,0,5,2,3,0
2011,East Carolina,Conference USA,12,5,7,271.0,15.0,19.0,15.0,14.0,12.0,0.0,60.0,20.0,0.0,1114.0,58.0,3647.0,524.0,355.0,7.0,25.0,59.0,550.0,13263.0,0.0,162.0,30.0,397.0,15.0,1309.0,82.0,178.0,4742.0,35.0,,,East,0,8,4,4,0,6,3,3,0,5,2,3,0
2011,Eastern Michigan,Mid-American,12,6,6,193.0,7.0,11.0,9.0,5.0,12.0,0.0,18.0,8.0,0.0,963.0,51.0,1478.0,177.0,99.0,5.0,13.0,85.0,724.0,12908.0,1.0,272.0,42.0,527.0,16.0,2487.0,63.0,158.0,3860.0,17.0,,,West,0,8,4,4,0,6,5,1,0,6,1,5,0
2011,Florida,SEC,13,7,6,222.0,6.0,11.0,13.0,6.0,13.0,2.0,148.0,13.0,2.0,1137.0,47.0,2583.0,320.0,182.0,8.0,13.0,100.0,773.0,14338.0,2.0,178.0,40.0,469.0,17.0,1859.0,51.0,159.0,4273.0,26.0,,,East,0,8,3,5,0,7,5,2,0,4,1,3,0
